1 1
01.01.2004 00:00:00.00    86400.0    8.  -6. 0.7 0.28e-3  1.5  0.1
7.6875000	746.000	746.000	19.74	56.38	1.60	72.60
7.7083333	517.000	517.000	19.37	62.04	1.43	82.10
7.7291667	82.400	82.400	18.17	67.07	1.59	74.10
7.7500000	95.200	95.200	16.93	69.09	1.47	72.60
7.7708333	102.800	102.800	16.52	70.50	1.47	72.50
7.7916667	51.310	51.310	15.96	74.00	1.36	65.30
7.8125000	23.260	23.260	15.44	75.40	1.20	68.95
7.8333333	9.490	9.490	15.14	74.80	1.13	76.30
7.8541667	1.299	1.299	14.67	76.70	0.88	49.79
7.8750000	0.500	0.500	14.30	81.40	0.74	64.03
7.8958333	0.551	0.551	13.85	87.50	0.73	40.12
7.9166667	0.529	0.529	13.41	92.80	0.92	53.90
7.9375000	0.563	0.563	12.66	84.20	0.88	40.20
7.9583333	0.503	0.503	12.44	70.60	0.71	324.30
7.9791667	0.381	0.381	12.02	60.68	0.62	332.60
8.0000000	0.252	0.252	11.63	55.75	0.79	345.90
8.0208333	0.204	0.204	11.20	56.10	0.66	318.60
8.0416667	0.144	0.144	10.94	61.43	0.66	294.00
8.0625000	0.070	0.070	10.61	60.99	0.42	245.00
8.0833333	0.059	0.059	9.95	69.43	0.81	98.90
8.1041667	0.037	0.037	10.37	61.47	0.57	291.30
8.1250000	0.107	0.107	10.11	68.36	0.80	123.90
8.1458333	0.093	0.093	9.68	74.10	0.44	19.40
8.1666667	0.070	0.070	9.65	75.70	0.46	196.70
8.1875000	0.052	0.052	9.07	82.50	0.51	31.63
8.2083333	0.067	0.067	8.75	88.50	0.34	322.60
8.2291667	0.711	0.711	8.34	96.50	0.23	14.36
8.2500000	3.888	3.888	8.16	101.30	0.36	80.70
8.2708333	18.560	18.560	8.03	104.50	0.38	42.81
8.2916667	47.310	47.310	8.34	104.10	0.54	103.70
8.3125000	88.900	88.900	8.83	103.50	0.58	109.50
8.3333333	97.700	97.700	9.31	102.60	0.89	103.10
8.3541667	99.900	99.900	8.90	105.30	0.76	48.69
8.3750000	112.900	112.900	9.13	105.60	1.07	68.23
8.3958333	171.900	171.900	9.68	104.70	0.92	59.65
8.4166667	258.200	258.200	10.44	103.00	0.96	64.64
8.4375000	238.400	238.400	11.48	99.40	0.90	89.30
8.4583333	259.800	259.800	11.55	95.90	0.85	37.87
8.4791667	380.400	380.400	12.48	89.10	1.10	51.64
8.5000000	644.100	644.100	13.78	81.90	1.57	82.00
8.5208333	502.600	502.600	13.88	77.30	1.73	82.40
8.5416667	899.000	899.000	14.82	74.20	1.75	76.80
8.5625000	1191.000	1191.000	16.43	67.60	1.80	86.10
8.5833333	1138.000	1138.000	15.78	65.17	1.85	62.17
8.6041667	1074.000	1074.000	16.08	65.09	1.74	74.40
8.6250000	1026.000	1026.000	15.61	61.65	1.80	72.90
8.6458333	948.000	948.000	15.76	60.97	1.61	71.30
8.6666667	861.000	861.000	15.90	59.03	1.76	89.80
8.6875000	782.000	782.000	15.71	59.89	1.80	91.70
8.7083333	536.100	536.100	15.05	65.57	1.78	88.50
8.7291667	71.200	71.200	13.86	71.00	1.53	91.80
8.7500000	31.320	31.320	12.74	74.70	1.48	88.80
8.7708333	28.290	28.290	12.00	77.50	1.20	90.50
8.7916667	23.860	23.860	11.32	81.00	0.76	90.80
8.8125000	14.420	14.420	10.69	80.90	0.87	48.21
8.8333333	9.540	9.540	9.99	83.40	0.73	72.30
8.8541667	2.144	2.144	9.11	89.00	0.36	130.00
8.8750000	0.037	0.037	7.92	95.70	0.25	47.67
8.8958333	0.000	0.000	7.40	97.40	0.41	246.70
8.9166667	0.000	0.000	6.77	99.60	0.28	247.10
8.9375000	0.000	0.000	6.42	100.10	0.26	253.80
8.9583333	0.000	0.000	5.84	102.40	0.30	282.70
8.9791667	0.000	0.000	5.58	103.20	0.13	260.40
9.0000000	0.000	0.000	5.11	103.20	0.05	260.30
9.0208333	0.000	0.000	4.77	100.70	0.32	257.20
9.0416667	0.000	0.000	4.68	100.20	0.34	265.10
9.0625000	0.000	0.000	4.47	95.40	0.59	294.10
9.0833333	0.000	0.000	4.88	82.20	0.55	262.00
9.1041667	0.000	0.000	5.39	72.90	0.59	244.20
9.1250000	0.000	0.000	5.01	68.54	0.61	250.70
9.1458333	0.000	0.000	4.90	62.66	0.74	255.90
9.1666667	0.000	0.000	4.73	61.93	0.55	256.40
9.1875000	0.000	0.000	4.59	60.48	0.66	260.60
9.2083333	0.000	0.000	4.35	60.10	0.56	255.60
9.2291667	1.060	1.060	4.45	58.57	0.80	256.60
9.2500000	6.767	6.767	4.44	58.89	0.54	262.10
9.2708333	19.050	19.050	4.54	56.83	0.26	175.50
9.2916667	31.040	31.040	5.72	50.76	0.40	211.80
9.3125000	317.600	317.600	7.74	50.56	0.48	213.20
9.3333333	450.000	450.000	10.03	47.73	0.45	67.66
9.3541667	566.200	566.200	12.15	45.93	0.48	159.80
